"caseid","weight","BIGFIVE_1","BIGFIVE_2","BIGFIVE_3","BIGFIVE_4","BIGFIVE_5","BIGFIVE_6","BIGFIVE_7","BIGFIVE_8","BIGFIVE_9","BIGFIVE_10","BIGFIVE_11","BIGFIVE_12","BIGFIVE_13","BIGFIVE_14","BIGFIVE_15","BIGFIVE_16","BIGFIVE_17","BIGFIVE_18","BIGFIVE_19","BIGFIVE_20","BIGFIVE_21","BIGFIVE_22","BIGFIVE_23","BIGFIVE_24","BIGFIVE_25","BIGFIVE_26","BIGFIVE_27","BIGFIVE_28","BIGFIVE_29","BIGFIVE_30","BIGFIVE_31","BIGFIVE_32","BIGFIVE_33","BIGFIVE_34","BIGFIVE_35","BIGFIVE_36","BIGFIVE_37","BIGFIVE_38","BIGFIVE_39","BIGFIVE_40","BIGFIVE_41","BIGFIVE_42","BIGFIVE_43","BIGFIVE_44","BIGFIVE_45","BIGFIVE_46","BIGFIVE_47","BIGFIVE_48","BIGFIVE_49","BIGFIVE_50","BIGFIVE_51","BIGFIVE_52","BIGFIVE_53","BIGFIVE_54","BIGFIVE_55","BIGFIVE_56","BIGFIVE_57","BIGFIVE_58","BIGFIVE_59","BIGFIVE_60","BIGFIVE_61","BIGFIVE_62","BIGFIVE_63","BIGFIVE_64","BIGFIVE_65","BIGFIVE_66","BIGFIVE_67","BIGFIVE_68","BIGFIVE_69","BIGFIVE_70","BIGFIVE_71","BIGFIVE_72","BIGFIVE_73","BIGFIVE_74","BIGFIVE_75","BIGFIVE_76","BIGFIVE_77","BIGFIVE_78","BIGFIVE_79","BIGFIVE_80","BIGFIVE_81","BIGFIVE_82","BIGFIVE_83","BIGFIVE_84","BIGFIVE_85","BIGFIVE_86","BIGFIVE_87","BIGFIVE_88","BIGFIVE_89","BIGFIVE_90","BIGFIVE_91","BIGFIVE_92","BIGFIVE_93","BIGFIVE_94","BIGFIVE_95","BIGFIVE_96","BIGFIVE_97","BIGFIVE_98","BIGFIVE_99","BIGFIVE_100","birthyr","gender","race","educ","marstat","employ","faminc_new","pid3","pid7","inputstate","inputzip","votereg","ideo5","newsint","presvote16post","religpew","pew_churatd","pew_bornagain","pew_religimp","pew_prayer","starttime","endtime"
392053824,0.540205278005642,4,4,3,1,5,4,3,4,2,3,4,1,4,4,4,3,1,4,1,2,3,5,4,3,4,5,4,2,2,1,4,3,2,1,5,4,5,NA,4,3,3,1,3,3,4,4,4,1,4,3,3,1,3,3,5,1,5,1,5,5,5,3,3,1,5,5,4,1,4,1,4,1,4,1,2,5,4,1,3,1,4,1,4,1,5,5,5,2,1,4,4,1,2,1,5,4,4,3,4,NA,1992,2,2,6,1,1,10,5,4,47,"37211-4911",1,3,1,7,11,7,1,1,3,2018-06-08 21:31:25,2018-06-08 22:09:18
392091366,0.939222076958714,5,1,4,5,5,1,1,1,3,5,5,1,5,2,5,1,3,1,2,1,3,5,4,3,5,5,4,3,1,1,5,1,5,1,4,5,5,3,1,3,4,2,5,5,3,3,3,2,1,1,1,4,5,3,4,1,5,1,5,4,5,4,4,1,4,5,2,2,1,2,4,1,5,4,2,5,4,1,1,2,2,4,5,5,3,2,2,1,1,3,2,2,5,5,4,2,4,3,1,1,1959,1,1,3,3,6,11,3,4,39,"45140",1,3,1,2,2,5,2,4,6,2018-06-08 21:54:47,2018-06-08 22:09:41
392116425,0.938834802197877,4,2,4,3,4,3,1,3,2,2,3,4,2,3,3,4,3,3,3,1,4,3,4,1,4,5,3,4,3,3,5,3,3,2,4,4,2,3,2,5,5,2,2,3,3,4,4,3,3,2,3,4,2,1,4,3,4,3,3,1,5,2,2,1,4,4,2,3,3,2,5,2,2,2,2,4,4,2,2,3,4,4,3,2,4,2,4,2,1,4,2,3,2,1,4,3,2,2,5,2,1967,1,7,6,1,1,6,3,3,36,"10069",1,3,1,1,6,2,2,1,1,2018-06-08 21:38:53,2018-06-08 22:10:12
391588947,0.80231062315914,5,3,4,4,4,3,2,4,1,4,5,2,2,1,2,4,4,3,2,1,4,1,5,1,5,5,3,4,1,1,5,2,3,1,5,4,4,1,1,4,4,3,3,1,5,3,2,1,3,2,5,4,5,1,5,2,2,3,1,4,5,3,5,2,5,5,2,1,2,2,4,3,5,1,2,5,3,1,1,2,5,3,4,1,5,2,1,2,1,2,5,2,5,2,5,4,3,1,2,2,1939,1,1,5,1,5,14,1,1,6,"95445",1,2,1,1,9,6,2,4,7,2018-06-08 21:59:20,2018-06-08 22:10:32
392114642,0.925907844011406,2,2,2,2,4,3,4,1,3,3,4,2,3,4,4,3,3,2,3,2,2,3,3,1,4,4,4,4,4,2,4,3,3,1,3,4,2,2,2,3,4,3,3,3,4,4,4,4,3,3,3,3,3,3,4,3,3,1,2,4,4,3,1,2,4,4,2,2,3,2,3,3,3,1,5,4,4,2,2,3,4,1,4,2,4,4,4,2,4,4,4,1,3,2,4,4,3,3,4,2,1960,1,3,3,5,4,1,3,4,6,"92545",2,6,4,7,2,5,2,2,4,2018-06-08 22:01:36,2018-06-08 22:10:53
392113717,0.99634069625659,4,4,2,4,4,2,2,2,3,4,4,4,2,4,5,3,4,4,1,1,3,4,3,2,4,4,3,4,4,2,4,3,2,4,5,4,2,1,4,5,4,3,3,5,5,2,3,2,4,2,1,3,3,2,4,1,2,1,5,4,4,4,3,2,4,2,2,2,2,4,4,1,3,3,4,4,2,1,4,4,3,4,3,4,5,3,3,1,4,4,3,1,3,2,5,4,3,1,3,2,1946,1,1,4,3,5,2,2,6,27,"55045",1,5,1,2,12,6,2,2,6,2018-06-08 21:59:44,2018-06-08 22:11:09
392116786,0.860790847778377,4,3,3,2,4,3,1,4,4,2,2,4,3,4,4,4,3,3,2,1,5,3,2,3,4,4,2,4,1,4,4,1,1,3,5,2,2,3,2,4,4,3,4,2,4,3,2,1,4,2,2,5,4,1,4,3,3,1,3,4,3,4,2,4,5,4,2,1,3,3,4,1,4,2,5,4,3,1,4,4,2,4,2,3,5,2,4,4,4,4,4,4,4,1,4,4,3,1,4,3,1958,1,1,4,1,5,5,3,3,36,"13205",1,4,1,1,11,5,2,4,1,2018-06-08 21:59:00,2018-06-08 22:11:47
392109407,0.77887482396574,4,5,2,2,3,3,4,3,2,3,3,3,3,3,3,3,3,4,2,3,3,3,4,4,4,3,3,3,4,3,3,3,3,3,4,4,2,2,4,2,3,2,2,3,3,4,2,2,3,3,3,3,3,3,4,2,3,2,5,3,3,2,2,3,4,3,2,2,3,3,3,3,3,4,4,4,2,1,3,3,3,5,3,1,4,2,3,2,3,3,4,3,3,3,4,3,2,3,3,3,1971,2,1,3,5,6,5,5,4,5,"72701",2,6,2,7,10,6,2,4,7,2018-06-08 22:01:00,2018-06-08 22:11:51
392116782,1.05456056740853,5,1,5,2,5,4,2,1,1,3,5,1,5,1,4,5,1,1,3,1,4,2,4,1,2,5,5,1,3,1,4,1,2,1,5,4,4,1,2,3,4,3,2,1,4,4,3,5,3,3,1,2,4,2,4,4,3,1,1,4,5,1,4,2,5,5,4,1,1,1,5,1,4,1,4,1,4,1,2,1,5,2,5,1,4,4,3,2,2,1,5,1,5,2,4,5,2,2,4,1,1946,1,1,6,1,5,8,1,1,6,"93436",1,2,1,1,1,5,2,4,7,2018-06-08 21:55:09,2018-06-08 22:12:02
392114626,0.884135194767402,2,2,1,4,4,4,3,2,3,2,4,2,3,4,4,2,2,3,4,3,4,3,3,2,4,4,4,2,3,2,4,3,3,5,4,4,4,2,2,2,4,1,4,4,3,4,4,2,3,2,1,3,3,4,3,4,4,2,4,3,4,4,2,3,4,4,2,2,3,2,3,4,3,4,4,4,2,2,3,2,4,3,4,3,4,4,4,4,3,4,1,3,4,4,4,4,4,2,3,2,1934,1,1,2,1,5,4,2,6,55,"54217",1,4,2,2,2,2,2,1,1,2018-06-08 22:00:32,2018-06-08 22:13:20
392105868,0.859639483955657,4,1,2,2,5,4,1,1,2,3,4,1,5,2,4,1,4,2,3,1,4,3,5,1,4,4,4,1,1,2,5,2,4,2,5,4,4,1,2,4,5,3,4,5,4,4,3,1,2,2,1,2,4,1,5,3,3,1,4,3,5,3,2,1,5,5,3,1,1,2,5,4,4,2,5,4,3,1,1,1,5,4,5,3,5,4,2,1,1,1,4,1,5,1,5,5,4,1,2,2,1960,1,1,4,1,1,10,2,7,51,"22473-3051",1,3,1,2,9,6,2,4,7,2018-06-08 22:00:57,2018-06-08 22:14:04
392112814,0.956686454008659,4,3,3,1,4,3,2,3,2,4,4,2,3,2,4,3,3,2,3,1,3,1,4,2,3,4,4,1,3,2,4,1,4,2,4,4,3,3,1,2,4,3,3,4,3,5,2,1,4,2,1,2,1,2,4,4,2,2,3,3,5,1,3,2,3,5,2,2,2,3,4,2,2,1,4,5,2,2,2,2,4,1,2,2,4,4,3,2,2,3,4,1,4,1,4,4,3,1,4,1,1938,1,1,6,1,5,7,3,4,6,"95713",1,4,1,2,12,6,2,2,1,2018-06-08 21:59:01,2018-06-08 22:14:20
392116658,0.556092954258106,4,1,1,5,3,3,5,3,1,1,5,1,4,4,3,3,1,3,5,3,3,3,3,3,4,3,5,3,5,1,5,2,3,5,4,4,5,3,3,3,1,1,1,2,4,5,3,3,3,1,3,3,3,5,4,3,5,3,5,3,4,1,1,2,3,4,4,3,5,1,4,3,3,3,1,3,1,3,3,1,4,1,3,3,5,4,5,3,4,1,3,1,2,3,4,4,3,3,5,2,1952,1,1,5,4,5,2,3,4,25,"01364",1,3,4,3,9,6,2,4,7,2018-06-08 22:06:00,2018-06-08 22:15:08
392086611,0.874062591807672,4,4,2,3,4,3,2,4,2,2,4,2,2,4,3,2,4,4,4,2,2,3,3,2,4,4,4,3,5,2,4,3,2,2,4,2,3,2,4,3,3,2,2,2,4,4,3,2,4,2,3,3,2,2,3,2,3,2,5,4,4,4,1,2,4,4,2,3,4,2,4,3,2,2,4,3,3,1,4,2,4,4,2,2,5,3,4,2,3,3,4,2,2,2,4,4,2,2,4,3,1953,2,1,4,5,2,5,1,2,6,"94040",1,3,2,1,11,6,2,4,7,2018-06-08 22:05:58,2018-06-08 22:15:17
392105663,0.859639483955657,3,1,3,5,4,4,2,3,2,3,4,3,5,3,3,3,3,3,3,2,3,3,3,2,4,4,4,4,3,2,4,2,3,5,4,3,3,3,2,3,3,3,2,5,3,4,4,2,3,2,1,3,3,2,4,3,3,2,3,3,4,3,1,3,4,4,4,2,3,3,3,2,3,5,3,3,4,2,3,3,4,2,3,5,4,3,4,3,4,3,1,3,4,2,4,5,3,3,3,2,1954,1,1,4,1,5,4,2,7,6,"95765",1,4,1,2,1,2,2,1,3,2018-06-08 22:03:08,2018-06-08 22:15:20
392117115,0.80231062315914,5,1,3,4,5,3,3,1,1,4,5,1,5,4,4,1,1,1,5,1,3,1,4,1,4,5,5,3,4,1,5,3,2,1,4,5,5,1,2,1,3,1,1,1,5,5,5,1,1,1,5,1,2,4,4,4,5,1,4,1,5,1,1,1,5,5,5,1,1,1,4,1,4,1,4,5,5,1,1,1,2,1,4,1,4,4,5,1,1,1,5,1,3,2,5,5,4,1,1,1,1947,1,1,5,1,5,6,1,1,17,"60098",1,2,1,1,1,3,2,2,2,2018-06-08 22:06:02,2018-06-08 22:16:42
391669804,1.49948780503205,4,2,2,3,4,4,2,4,1,5,5,1,4,3,3,3,1,2,5,2,4,4,5,3,3,4,4,3,3,1,4,1,4,3,4,5,5,1,2,3,4,3,4,3,3,4,4,2,3,2,3,1,4,2,4,3,4,2,5,3,5,1,1,3,3,5,3,1,2,1,4,2,4,3,3,4,4,2,3,2,4,2,5,3,4,4,4,3,2,3,2,1,4,2,4,5,5,3,2,2,1952,2,2,3,1,1,8,3,3,6,"91362",1,3,1,1,1,1,1,1,1,2018-06-08 22:01:49,2018-06-08 22:16:44
392124708,0.683104539484105,2,4,2,5,4,4,5,2,1,4,4,2,2,4,4,1,2,2,4,2,4,4,4,5,4,4,4,2,2,2,4,3,4,5,4,4,2,2,2,4,2,3,4,4,4,4,4,2,2,4,2,2,4,5,5,4,4,1,4,5,4,4,2,4,4,5,4,2,2,2,2,4,4,4,2,4,4,2,2,2,4,4,5,2,4,2,5,2,4,4,4,2,4,4,4,4,4,4,4,2,1956,2,3,5,1,1,7,2,6,12,"33308",1,3,1,1,2,5,2,2,2,2018-06-08 22:00:01,2018-06-08 22:17:55
392095700,0.714846057332386,2,2,3,3,4,4,3,3,1,5,4,3,3,3,2,2,2,2,3,2,3,3,3,3,2,3,4,2,3,1,3,2,4,3,4,4,4,2,4,2,3,1,3,3,4,4,4,3,4,2,3,2,4,3,3,4,4,2,4,3,3,2,3,3,4,4,3,2,2,2,3,2,4,3,3,4,2,3,2,3,4,4,4,2,4,3,3,3,3,3,3,1,4,2,3,3,4,2,2,1,1953,2,1,4,3,6,3,3,4,18,"46060-2434",1,6,4,6,1,5,1,2,3,2018-06-08 22:05:05,2018-06-08 22:18:03
392095545,0.802145920290839,2,1,5,4,4,3,4,2,1,5,5,2,3,3,4,3,1,1,5,1,2,5,4,2,3,5,4,2,1,1,5,2,5,3,4,4,4,2,2,1,5,1,4,4,5,5,3,4,4,1,1,3,3,2,4,1,4,2,3,2,5,1,2,1,5,5,4,3,1,1,4,1,5,3,3,4,4,2,4,1,4,2,4,3,4,4,5,1,1,2,4,1,5,2,5,5,3,1,4,1,1965,1,1,6,1,1,10,3,5,51,"24523-1244",1,4,3,2,1,2,1,2,1,2018-06-08 22:10:17,2018-06-08 22:18:09
392126640,0.886747325270114,4,3,2,3,4,3,4,3,1,3,3,4,4,4,4,3,4,3,2,3,4,4,4,3,4,3,3,2,4,3,4,2,3,3,4,4,2,2,3,4,3,1,2,5,3,4,3,2,4,4,2,2,3,4,4,3,3,2,4,4,4,2,2,3,4,5,2,2,4,3,3,2,2,3,4,4,3,2,3,3,4,3,2,3,4,4,2,3,3,4,4,1,2,3,4,4,3,2,3,4,1981,2,1,1,1,7,3,2,7,40,"73127-3615",1,4,3,2,1,4,1,1,1,2018-06-08 22:11:00,2018-06-08 22:18:12
392113668,1.03135380754168,3,4,2,5,5,4,4,4,3,2,4,4,3,4,3,4,4,5,2,1,3,2,3,4,3,3,2,4,3,3,4,2,2,4,4,4,1,3,2,4,4,3,3,2,5,4,4,1,4,2,3,4,2,4,4,4,4,2,4,5,4,4,3,3,5,3,1,3,3,3,4,1,3,3,3,4,2,1,4,4,4,4,2,5,5,3,4,3,3,4,4,3,2,3,5,4,1,1,2,3,1963,2,1,3,1,1,6,3,4,8,"80014",1,2,1,1,10,6,2,4,7,2018-06-08 22:05:53,2018-06-08 22:18:13
392117373,1.0991802745425,5,2,5,3,5,3,3,4,2,4,5,2,2,2,5,4,2,4,3,1,5,3,5,2,4,5,3,2,3,5,5,2,4,2,5,5,4,3,1,2,4,1,2,1,5,3,4,2,4,1,5,4,5,2,5,3,2,1,3,2,5,4,3,1,5,5,3,1,1,2,5,2,5,1,4,5,2,1,4,2,5,4,4,1,5,3,5,2,1,3,5,1,5,2,5,5,3,1,4,1,1969,2,1,5,3,1,97,1,1,18,"46038",1,2,1,1,2,6,2,4,7,2018-06-08 22:05:38,2018-06-08 22:18:19
392098806,1.00602034845976,4,4,2,2,5,4,3,1,1,4,4,2,4,4,4,1,4,1,4,1,2,2,4,3,3,4,4,2,4,1,5,1,2,3,5,4,4,2,1,2,1,1,2,3,4,5,4,1,2,1,3,1,3,2,4,3,4,1,3,4,5,2,1,4,5,4,2,1,3,1,4,1,4,1,4,5,3,1,1,1,5,2,4,3,5,4,4,2,2,4,5,1,4,1,5,5,4,1,2,2,1946,2,1,5,1,5,97,3,5,17,"60004",1,4,1,1,1,3,2,2,1,2018-06-08 22:02:50,2018-06-08 22:18:42
392124812,0.935633521164226,4,4,3,3,5,3,3,1,1,5,4,1,5,3,4,5,3,2,2,1,5,4,5,3,4,5,4,2,2,1,5,1,4,2,4,4,5,2,1,3,4,1,4,5,4,4,2,1,2,4,1,1,3,3,5,2,5,1,5,5,4,1,3,3,5,4,2,1,2,2,4,3,5,3,5,5,2,1,2,1,4,4,3,5,4,5,3,1,3,3,3,1,4,5,4,4,4,1,1,4,1960,2,1,4,3,1,5,2,7,12,"32533",1,5,1,2,1,2,1,1,1,2018-06-08 22:04:11,2018-06-08 22:18:48
392117421,0.759935155776329,1,4,1,4,3,2,5,2,1,4,4,1,1,3,2,1,3,2,2,3,4,4,4,2,4,4,2,2,3,2,5,4,2,5,4,4,4,2,3,1,4,1,4,5,3,4,2,2,3,4,1,2,4,4,4,2,4,2,5,5,5,2,3,2,4,5,2,2,3,3,4,2,4,2,2,4,2,2,3,2,4,5,2,4,4,4,3,2,3,3,1,1,2,3,4,4,4,1,3,2,1950,2,1,4,1,2,4,2,6,12,"33604",1,4,1,2,1,5,2,2,6,2018-06-08 21:52:17,2018-06-08 22:18:49
392123632,0.858162698153757,4,2,3,2,4,3,2,2,2,4,4,1,4,2,4,4,2,3,4,2,4,3,3,2,4,4,4,3,2,1,4,3,4,2,4,4,4,3,3,2,4,4,4,4,4,4,4,2,3,1,3,3,4,3,4,4,4,2,4,3,4,3,3,2,4,4,4,2,2,2,4,3,4,2,4,3,4,2,2,2,4,3,4,3,4,3,4,2,2,2,4,3,4,2,4,3,4,3,3,2,1966,2,6,6,1,1,97,4,4,6,"92277",1,6,1,7,12,6,2,4,2,2018-06-08 22:10:24,2018-06-08 22:18:56
392091743,0.64430898237574,4,4,4,2,4,4,2,4,2,4,4,2,4,4,4,2,2,4,4,2,4,4,4,2,2,4,4,2,4,2,4,2,4,4,2,4,4,2,2,2,4,4,4,4,2,4,4,4,4,2,4,4,4,2,4,2,4,2,4,2,4,4,4,2,4,4,4,2,2,4,4,2,4,2,4,4,4,2,2,2,4,4,4,2,4,4,4,2,2,2,2,2,4,4,4,4,4,2,2,2,1951,1,2,3,5,5,3,1,1,39,"44110",1,5,2,1,11,3,2,1,5,2018-06-08 22:07:25,2018-06-08 22:19:27
392116990,0.697628400350639,5,2,2,2,4,3,2,4,2,2,4,2,4,4,4,5,2,4,2,2,4,3,4,2,4,5,4,1,4,1,5,2,4,2,4,4,2,2,1,3,4,2,2,1,5,4,4,1,4,3,5,4,2,2,5,3,4,1,4,4,4,2,2,2,5,5,2,1,4,2,5,1,4,2,5,4,4,1,3,2,5,4,4,4,5,2,4,1,4,2,5,2,2,2,4,2,4,2,4,2,1956,1,1,6,1,2,13,1,1,48,"75081",1,2,1,1,1,2,2,1,3,2018-06-08 22:06:04,2018-06-08 22:19:31
392107126,1.13399745362967,5,3,2,1,4,4,1,1,3,3,4,3,4,4,5,4,4,3,4,1,5,4,3,1,4,3,4,1,3,3,5,3,4,1,3,3,3,2,2,2,4,2,3,5,5,5,4,1,4,3,1,2,2,1,2,3,3,2,4,4,5,1,2,1,4,5,3,2,4,3,5,1,4,1,2,3,4,2,3,3,5,1,3,4,5,3,4,2,1,3,5,1,4,3,4,3,3,2,4,2,1960,2,1,6,3,9,11,2,7,6,"91103",1,4,1,1,2,3,2,2,2,2018-06-08 22:04:55,2018-06-08 22:19:36
392126593,1.09771004933503,5,2,2,1,4,2,1,2,1,4,5,2,4,2,4,4,2,4,4,2,4,4,4,1,4,5,4,2,4,2,5,2,2,4,4,4,4,1,1,2,5,2,2,5,4,4,2,1,4,2,1,1,4,2,4,2,4,2,4,4,4,1,2,2,4,5,2,1,4,1,5,1,5,1,4,5,2,1,4,2,5,2,2,1,5,2,4,2,1,2,5,1,5,1,4,5,2,1,2,2,1963,2,1,5,5,2,10,2,7,17,"60634",1,4,1,2,2,2,2,1,1,2018-06-08 22:08:55,2018-06-08 22:19:46
392039987,0.939222076958714,5,3,3,2,4,4,3,2,1,3,4,3,4,3,4,4,3,2,4,2,3,4,4,3,4,5,4,4,3,2,4,3,4,1,5,4,3,3,3,3,3,3,3,4,4,3,4,2,2,3,1,3,3,3,4,3,3,2,3,4,4,3,2,3,4,5,3,2,3,3,2,3,3,1,4,5,3,1,3,2,4,3,4,3,3,2,3,2,4,2,5,3,4,3,5,3,4,2,2,2,1957,1,1,4,3,5,97,2,6,8,"81321",1,4,1,2,2,5,2,1,1,2018-06-08 22:06:15,2018-06-08 22:19:58
392116563,1.08848771877557,3,3,2,1,4,4,2,4,1,3,3,3,4,4,3,2,3,2,3,1,4,1,4,1,3,5,4,4,3,3,5,3,4,2,4,3,3,4,3,2,4,3,4,2,4,4,4,2,2,1,4,2,2,2,5,3,3,4,3,4,5,1,1,1,3,5,2,3,3,3,5,1,4,1,2,4,2,2,3,2,4,2,3,2,4,4,3,4,3,3,4,2,4,2,3,2,2,3,2,1,1932,2,1,6,1,5,10,3,4,49,"84102-1300",1,2,1,1,9,6,2,4,7,2018-06-08 22:01:52,2018-06-08 22:20:02
392124756,1.03135380754168,5,1,3,1,5,5,1,2,1,5,4,2,4,2,5,3,3,1,4,1,3,1,4,1,4,5,4,2,4,1,5,1,5,1,5,5,4,1,1,1,4,1,3,1,4,5,4,1,1,1,4,3,3,2,5,4,4,1,5,4,5,1,3,1,5,5,4,1,2,1,5,1,4,1,4,5,4,1,1,1,5,1,5,1,5,4,4,2,2,2,5,1,4,1,5,5,1,1,1,1,1955,2,1,4,1,5,8,1,1,1,"35653-7127",1,2,1,1,1,3,1,1,1,2018-06-08 22:02:00,2018-06-08 22:20:12
392121970,0.63008216334018,5,4,4,2,3,2,1,2,1,2,4,2,3,4,4,4,2,4,3,2,2,4,3,2,3,3,3,3,3,1,4,2,1,4,2,2,3,4,2,2,4,3,3,2,2,3,2,2,4,1,2,3,1,1,2,1,4,4,3,3,4,2,1,3,2,4,3,3,3,4,4,2,2,2,4,3,4,4,4,2,4,4,3,2,3,4,4,4,2,4,3,2,4,2,3,3,2,2,3,3,1946,1,1,6,3,5,5,3,4,48,"78264-9511",1,3,2,4,11,6,2,4,7,2018-06-08 22:07:27,2018-06-08 22:20:36
392045391,1.38294121370226,4,3,3,2,4,4,3,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,2,4,1,4,2,2,2,4,2,2,4,3,2,3,3,4,2,3,4,4,4,4,2,3,3,3,2,4,3,4,4,4,4,4,4,4,2,4,5,2,2,3,3,3,3,2,3,3,2,4,3,2,3,3,1,4,3,3,3,4,2,3,4,3,1,3,2,2,3,3,3,4,3,1990,1,4,5,1,1,7,1,2,51,"22193",1,3,3,1,6,3,2,3,4,2018-06-08 22:09:43,2018-06-08 22:20:41
392109236,1.00982039128688,5,2,4,4,4,4,2,2,2,4,4,2,5,2,3,5,2,1,4,2,4,3,4,1,4,5,4,2,2,2,5,1,4,1,5,4,3,2,2,2,3,1,2,5,4,4,4,1,1,1,1,3,4,3,4,4,1,1,2,4,5,3,2,1,5,4,4,2,1,2,5,4,4,1,4,4,4,1,2,2,4,5,4,5,4,4,4,1,2,4,5,2,4,1,1,4,4,2,1,1,1959,1,1,5,1,9,3,2,7,1,"35805",1,4,1,2,1,5,1,1,1,2018-06-08 21:51:57,2018-06-08 22:20:41
392121912,0.730930994114472,5,4,3,5,4,2,1,4,1,2,5,2,2,4,3,4,2,4,2,4,4,4,2,1,4,2,5,4,2,3,5,4,3,2,4,3,4,2,2,3,5,5,2,1,4,5,4,2,4,1,5,4,4,1,4,2,3,2,3,3,4,2,2,1,4,2,3,4,4,2,5,4,1,1,4,4,4,2,4,2,3,4,3,1,4,1,4,4,2,4,5,4,4,2,4,1,4,4,4,3,1951,1,1,6,5,5,3,4,3,8,"80020",1,1,1,4,11,6,2,4,7,2018-06-08 22:06:02,2018-06-08 22:20:46
392090464,1.04306254567121,2,2,3,4,4,5,4,5,1,4,4,2,4,3,3,1,2,2,4,1,4,1,4,4,4,5,4,3,2,1,3,2,4,2,5,4,2,1,1,1,3,1,3,1,4,4,3,1,3,1,4,3,3,4,4,5,4,3,4,1,3,3,2,2,5,5,3,1,3,2,4,2,2,1,2,4,3,2,3,1,3,2,4,1,5,4,4,5,5,2,4,1,4,5,5,3,3,3,1,2,1955,2,1,5,5,5,8,1,1,24,"20886",1,2,2,1,1,2,2,1,4,2018-06-08 22:08:13,2018-06-08 22:20:53
392117358,0.99839286992865,5,3,3,1,5,4,1,4,3,4,2,2,3,3,4,3,2,1,4,3,5,3,5,1,4,4,4,1,1,1,5,4,4,1,4,3,4,1,1,4,5,1,3,3,5,5,4,3,2,3,1,2,4,1,4,4,3,1,3,2,5,3,4,1,5,5,2,1,1,2,5,3,4,1,3,5,3,2,3,1,5,3,4,1,5,4,3,2,1,4,5,1,3,1,4,5,2,2,2,2,1956,2,1,5,1,7,11,3,3,12,"33626",2,3,1,7,11,6,2,4,7,2018-06-08 21:55:31,2018-06-08 22:21:04
392126727,0.850980490670075,4,5,1,1,3,1,1,3,3,2,2,5,4,5,3,5,4,4,4,1,2,4,4,1,3,4,2,3,3,4,4,3,2,1,3,3,1,3,4,4,2,1,1,3,3,4,2,2,5,2,3,3,1,1,3,1,3,2,5,5,4,1,1,3,4,3,2,3,4,5,3,1,2,1,4,4,2,1,4,5,3,3,2,1,4,2,3,2,1,5,4,2,2,1,3,3,2,2,4,4,1965,2,1,4,4,6,1,5,8,21,"42501",1,3,3,7,1,5,2,2,1,2018-06-08 22:14:00,2018-06-08 22:21:13
392112837,0.918455177831447,4,4,1,4,4,3,2,2,1,4,4,2,3,4,4,4,2,3,3,1,4,3,4,1,3,4,4,3,4,2,4,2,2,1,4,4,4,1,2,3,3,2,1,1,4,4,4,2,5,1,5,3,4,2,4,3,5,2,5,3,4,2,1,2,4,3,2,1,4,3,4,2,4,1,3,4,4,2,3,2,4,4,3,1,2,3,5,1,2,3,4,2,4,1,4,4,3,1,4,2,1957,1,1,5,3,1,97,1,1,19,"50309-4771",1,2,1,7,1,2,1,1,1,2018-06-08 22:12:26,2018-06-08 22:21:15
392116752,0.81684389155173,3,2,4,3,3,3,3,3,2,4,3,5,4,3,3,2,5,2,3,3,3,3,4,3,3,5,3,3,2,3,4,3,3,3,3,3,1,3,3,4,3,1,3,1,3,4,2,4,3,4,4,3,3,4,3,3,3,3,1,4,2,2,3,4,3,3,3,2,3,1,2,1,4,3,2,4,1,3,3,5,3,1,3,2,3,4,2,3,2,2,5,3,3,3,2,5,4,4,3,3,1956,1,1,3,1,6,4,1,1,39,"43953",1,3,1,1,2,4,2,3,2,2018-06-08 22:06:08,2018-06-08 22:21:48
392125366,0.762843871882229,5,1,1,1,5,5,1,1,1,5,5,1,5,1,5,5,5,1,1,3,5,1,5,5,5,5,5,1,1,1,5,5,5,1,5,5,1,3,1,5,5,3,5,3,3,5,5,1,1,5,3,1,5,1,5,1,5,1,5,5,5,1,5,5,5,5,5,4,1,4,5,3,5,1,5,5,3,1,1,1,5,5,5,1,5,5,1,1,1,5,5,1,5,3,5,5,5,5,1,1,1984,2,1,2,5,4,13,2,7,17,"61104",1,5,1,2,9,4,1,3,6,2018-06-08 22:05:54,2018-06-08 22:22:32
392122295,0.700254779718614,5,5,2,1,4,4,4,4,1,4,2,4,1,4,4,3,4,2,2,1,5,4,5,5,4,5,1,4,3,2,5,4,2,1,4,5,1,3,2,5,4,1,5,3,4,4,3,1,4,2,3,2,5,1,2,4,4,1,4,5,5,2,2,4,4,5,2,2,2,5,5,2,4,1,2,5,4,2,2,2,5,5,3,1,5,4,4,1,2,5,4,2,4,2,4,5,4,1,5,4,1982,2,2,5,2,1,5,1,2,13,"31021-7130",1,2,3,1,1,2,1,1,1,2018-06-08 22:12:15,2018-06-08 22:22:43
